LabelValue,Mean,Min,Max,Variance,Subject,Session,Run,Seg,SoftwareVersions
3.0,1.9761783636693817,1072.0,4095.0,345186.3316588169,P0039,20231130080454,1,T1,8.6.1
4.0,1.7399282908449614,567.0,3167.0,403024.8997590112,P0039,20231130080454,1,T1,8.6.1
5.0,1.7062804319799447,513.0,3258.0,363132.4742713568,P0039,20231130080454,1,T1,8.6.1
6.0,1.620822013649094,716.0,2965.0,226588.9955065725,P0039,20231130080454,1,T1,8.6.1
7.0,1.2416962832508172,487.0,2154.0,89585.3865715041,P0039,20231130080454,1,T1,8.6.1
8.0,0.8205891405322501,138.0,1518.0,52122.98751243785,P0039,20231130080454,1,T1,8.6.1
9.0,0.6050016189223254,91.0,1200.0,37449.91532071986,P0039,20231130080454,1,T1,8.6.1
10.0,0.34953877452631277,68.0,776.0,19176.681628441456,P0039,20231130080454,1,T1,8.6.1
11.0,0.19025355857162338,7.0,635.0,16723.331165952415,P0039,20231130080454,1,T1,8.6.1
12.0,0.1518649832589907,15.0,626.0,19099.430873392008,P0039,20231130080454,1,T1,8.6.1
13.0,0.12353974053054514,35.0,466.0,8438.183559867655,P0039,20231130080454,1,T1,8.6.1
14.0,0.14209068499167227,61.0,533.0,9068.350746268658,P0039,20231130080454,1,T1,8.6.1
1.0,1.96033913723772,1297.0,1997.0,21674.591245791427,P0039,20231130080454,1,T2,8.6.1
2.0,2.018764259357788,1365.0,2023.0,28146.080225988462,P0039,20231130080454,1,T2,8.6.1
3.0,2.0923833005644554,1425.0,2185.0,23670.45002922261,P0039,20231130080454,1,T2,8.6.1
4.0,1.90190062444035,1410.0,1928.0,13097.745129870284,P0039,20231130080454,1,T2,8.6.1
5.0,1.708101021250527,1170.0,1721.0,16561.288524589934,P0039,20231130080454,1,T2,8.6.1
6.0,1.5168026390906464,1022.0,1577.0,13938.31311475411,P0039,20231130080454,1,T2,8.6.1
7.0,1.1218325167683814,810.0,1154.0,6218.001632653025,P0039,20231130080454,1,T2,8.6.1
8.0,0.7522445161138354,458.0,813.0,6641.402693602705,P0039,20231130080454,1,T2,8.6.1
9.0,0.3315792918299585,214.0,376.0,1596.917293233082,P0039,20231130080454,1,T2,8.6.1
10.0,0.1190299956316914,33.0,205.0,1660.229949874687,P0039,20231130080454,1,T2,8.6.1
11.0,0.12348154719786951,47.0,258.0,1701.4117063492065,P0039,20231130080454,1,T2,8.6.1
12.0,0.12349928370278158,33.0,210.0,1920.831101190476,P0039,20231130080454,1,T2,8.6.1
13.0,0.10646857907347711,26.0,255.0,2922.6180235535085,P0039,20231130080454,1,T2,8.6.1
14.0,0.12357328774051818,34.0,241.0,2273.138535995161,P0039,20231130080454,1,T2,8.6.1
1.0,1.5121363964730388,368.0,2926.0,352079.4346324734,P0039,20231130080454,2,T1,8.6.1
2.0,1.8103682846395475,272.0,3150.0,324741.4043694398,P0039,20231130080454,2,T1,8.6.1
3.0,1.973606378327436,1097.0,4095.0,360926.3934010152,P0039,20231130080454,2,T1,8.6.1
4.0,1.7403099957336063,580.0,3198.0,422782.06173409184,P0039,20231130080454,2,T1,8.6.1
5.0,1.72538555061409,665.0,3304.0,366575.9254473672,P0039,20231130080454,2,T1,8.6.1
6.0,1.6167550405486748,776.0,2966.0,253535.62085308056,P0039,20231130080454,2,T1,8.6.1
7.0,1.2380185671472081,569.0,2267.0,89466.06055699475,P0039,20231130080454,2,T1,8.6.1
8.0,0.8149481218486051,110.0,1497.0,55968.93172935389,P0039,20231130080454,2,T1,8.6.1
9.0,0.607839082390301,109.0,1155.0,35497.404071273166,P0039,20231130080454,2,T1,8.6.1
10.0,0.34727421375226575,15.0,775.0,17844.96571042209,P0039,20231130080454,2,T1,8.6.1
11.0,0.1977799510786721,17.0,627.0,14839.440323136792,P0039,20231130080454,2,T1,8.6.1
12.0,0.15012301668486736,4.0,634.0,17514.40090273076,P0039,20231130080454,2,T1,8.6.1
13.0,0.12907601888994813,51.0,510.0,9722.165966198696,P0039,20231130080454,2,T1,8.6.1
14.0,0.13637938187174095,33.0,436.0,9084.524079601988,P0039,20231130080454,2,T1,8.6.1
1.0,1.9504733731319528,1371.0,1946.0,20229.667365478457,P0039,20231130080454,2,T2,8.6.1
2.0,2.033970660519393,1306.0,2095.0,29557.825187969956,P0039,20231130080454,2,T2,8.6.1
3.0,2.081768324696222,1384.0,2031.0,18658.95149035649,P0039,20231130080454,2,T2,8.6.1
4.0,1.8716160382122986,1355.0,1927.0,18306.10097402605,P0039,20231130080454,2,T2,8.6.1
5.0,1.7155307527164805,1197.0,1744.0,14635.452459016442,P0039,20231130080454,2,T2,8.6.1
6.0,1.5408851108321795,1120.0,1605.0,13790.781861448875,P0039,20231130080454,2,T2,8.6.1
7.0,1.1380791780666402,829.0,1178.0,7332.444489795943,P0039,20231130080454,2,T2,8.6.1
8.0,0.7284037772398471,485.0,802.0,4638.487987012958,P0039,20231130080454,2,T2,8.6.1
9.0,0.33173450905324936,159.0,416.0,3592.676648517842,P0039,20231130080454,2,T2,8.6.1
10.0,0.13197571922939927,56.0,225.0,1889.4310776942357,P0039,20231130080454,2,T2,8.6.1
11.0,0.10176074389699324,46.0,202.0,1081.1065028161806,P0039,20231130080454,2,T2,8.6.1
12.0,0.12555383522337937,45.0,206.0,1621.857142857143,P0039,20231130080454,2,T2,8.6.1
13.0,0.13875497738760462,41.0,315.0,4996.15668202765,P0039,20231130080454,2,T2,8.6.1
14.0,0.10949299979435977,36.0,206.0,1752.59649122807,P0039,20231130080454,2,T2,8.6.1
1.0,1.5204233341376971,438.0,3327.0,417760.0122421106,P0039,20231201083928,1,T1,8.6.1
2.0,1.8067664263562195,792.0,3860.0,324438.2047120956,P0039,20231201083928,1,T1,8.6.1
3.0,2.0076449800510314,948.0,4095.0,410202.6333160837,P0039,20231201083928,1,T1,8.6.1
4.0,1.6999549868089208,267.0,3881.0,613361.0710945273,P0039,20231201083928,1,T1,8.6.1
5.0,1.6835136564732187,632.0,3832.0,499025.1907980304,P0039,20231201083928,1,T1,8.6.1
6.0,1.6250777780655055,1038.0,3508.0,286468.1418384245,P0039,20231201083928,1,T1,8.6.1
7.0,1.2523213239783597,500.0,2457.0,119805.83595113416,P0039,20231201083928,1,T1,8.6.1
8.0,0.8035187576753628,48.0,1774.0,97114.86146527588,P0039,20231201083928,1,T1,8.6.1
9.0,0.6143417452356613,177.0,1353.0,47898.60719006086,P0039,20231201083928,1,T1,8.6.1
10.0,0.35799686205167347,39.0,890.0,22030.694527363183,P0039,20231201083928,1,T1,8.6.1
11.0,0.20367149981333174,15.0,834.0,23423.49748780849,P0039,20231201083928,1,T1,8.6.1
12.0,0.14646349187351232,9.0,1050.0,26842.31279020684,P0039,20231201083928,1,T1,8.6.1
13.0,0.14124085883407736,49.0,652.0,13337.099578781095,P0039,20231201083928,1,T1,8.6.1
14.0,0.13706429864542644,28.0,547.0,10731.452598280692,P0039,20231201083928,1,T1,8.6.1
1.0,1.8837312177563144,1202.0,2280.0,74159.89830508475,P0039,20231201083928,1,T2,8.6.1
2.0,1.975572926344598,1176.0,2229.0,75698.84313725472,P0039,20231201083928,1,T2,8.6.1
3.0,2.0730224008628375,1737.0,2267.0,16696.5425324673,P0039,20231201083928,1,T2,8.6.1
4.0,1.859721499471743,1485.0,2065.0,18072.36153846141,P0039,20231201083928,1,T2,8.6.1
5.0,1.7838717877751118,1327.0,2039.0,31520.51158192097,P0039,20231201083928,1,T2,8.6.1
6.0,1.5350808751203198,1224.0,1781.0,23341.66120218585,P0039,20231201083928,1,T2,8.6.1
7.0,1.1339146046782669,926.0,1291.0,6721.799675324559,P0039,20231201083928,1,T2,8.6.1
8.0,0.7519212596073638,444.0,1090.0,12989.760714285683,P0039,20231201083928,1,T2,8.6.1
9.0,0.3536156526580828,187.0,502.0,4230.279491833036,P0039,20231201083928,1,T2,8.6.1
10.0,0.11980760846481416,13.0,235.0,3590.6878531073453,P0039,20231201083928,1,T2,8.6.1
11.0,0.08716890357805508,34.0,232.0,1941.9213551119176,P0039,20231201083928,1,T2,8.6.1
12.0,0.14847906093553967,52.0,327.0,3398.774400935127,P0039,20231201083928,1,T2,8.6.1
13.0,0.14424437292246128,50.0,356.0,5024.753040719197,P0039,20231201083928,1,T2,8.6.1
14.0,0.1498478298244942,39.0,283.0,4139.306715063522,P0039,20231201083928,1,T2,8.6.1
1.0,1.5276247524101854,543.0,3345.0,428572.9620885628,P0039,20231201083928,2,T1,8.6.1
2.0,1.8089245814983486,623.0,3866.0,336091.0025125628,P0039,20231201083928,2,T1,8.6.1
3.0,2.0093635927032136,1047.0,4095.0,419767.2656546485,P0039,20231201083928,2,T1,8.6.1
4.0,1.7014046071864015,253.0,3859.0,623688.7960826539,P0039,20231201083928,2,T1,8.6.1
5.0,1.694001781008892,603.0,3710.0,507412.6045228517,P0039,20231201083928,2,T1,8.6.1
6.0,1.6325194324562076,900.0,3439.0,289454.444913466,P0039,20231201083928,2,T1,8.6.1
7.0,1.24139406972123,454.0,2550.0,111587.11726143248,P0039,20231201083928,2,T1,8.6.1
8.0,0.7982398218447759,20.0,1649.0,106775.93605930168,P0039,20231201083928,2,T1,8.6.1
9.0,0.6020768277651151,50.0,1296.0,49319.9035513817,P0039,20231201083928,2,T1,8.6.1
10.0,0.3558066665163587,14.0,954.0,26495.45952947396,P0039,20231201083928,2,T1,8.6.1
11.0,0.19871030778786034,21.0,868.0,23857.489873610477,P0039,20231201083928,2,T1,8.6.1
12.0,0.15060242024145548,19.0,876.0,28198.021530100337,P0039,20231201083928,2,T1,8.6.1
13.0,0.1389977427665104,59.0,605.0,11090.71537010223,P0039,20231201083928,2,T1,8.6.1
14.0,0.14033339609344592,34.0,709.0,11810.7516562385,P0039,20231201083928,2,T1,8.6.1
1.0,1.8759263387839222,1079.0,2172.0,68331.81265664154,P0039,20231201083928,2,T2,8.6.1
2.0,2.057130927868415,1639.0,2281.0,24306.20408163265,P0039,20231201083928,2,T2,8.6.1
3.0,2.0718095320684693,1710.0,2229.0,13964.083333333156,P0039,20231201083928,2,T2,8.6.1
4.0,1.831585890578789,1331.0,2006.0,24559.277884615585,P0039,20231201083928,2,T2,8.6.1
5.0,1.7654636665664851,1347.0,2257.0,39303.00983606577,P0039,20231201083928,2,T2,8.6.1
6.0,1.5466754443373176,1222.0,1763.0,21551.942140297066,P0039,20231201083928,2,T2,8.6.1
7.0,1.1262922605396135,875.0,1262.0,9398.0413533835,P0039,20231201083928,2,T2,8.6.1
8.0,0.7608333630796789,563.0,968.0,9438.858141160026,P0039,20231201083928,2,T2,8.6.1
9.0,0.32462693470938747,217.0,493.0,4511.982768361583,P0039,20231201083928,2,T2,8.6.1
10.0,0.10667800150310296,33.0,276.0,3273.4342105263163,P0039,20231201083928,2,T2,8.6.1
11.0,0.10949888153908931,45.0,270.0,2539.7208245981838,P0039,20231201083928,2,T2,8.6.1
12.0,0.1386956055657843,61.0,269.0,2543.2939890710363,P0039,20231201083928,2,T2,8.6.1
13.0,0.150384290310657,48.0,400.0,5822.739344262297,P0039,20231201083928,2,T2,8.6.1
14.0,0.13439886254928912,49.0,250.0,3130.203389830508,P0039,20231201083928,2,T2,8.6.1
1.0,1.349000105856797,302.0,2858.0,320280.3138220803,P0039,20231204092804,1,T1,8.6.1
2.0,1.7220687292126415,274.0,3347.0,451326.2472440131,P0039,20231204092804,1,T1,8.6.1
3.0,2.0560299014019963,1144.0,4095.0,416856.5421623053,P0039,20231204092804,1,T1,8.6.1
4.0,1.826965926174943,480.0,4048.0,582606.4819529211,P0039,20231204092804,1,T1,8.6.1
5.0,1.7823243593017553,636.0,3744.0,428569.6900781434,P0039,20231204092804,1,T1,8.6.1
6.0,1.6491902688117033,726.0,3341.0,216568.05788944717,P0039,20231204092804,1,T1,8.6.1
7.0,1.275788065591219,623.0,2611.0,110414.28934673389,P0039,20231204092804,1,T1,8.6.1
8.0,0.8430107831363423,67.0,1745.0,74714.65362696812,P0039,20231204092804,1,T1,8.6.1
9.0,0.5682344301331079,162.0,1147.0,38528.9790545044,P0039,20231204092804,1,T1,8.6.1
10.0,0.33806465520955165,12.0,923.0,20291.409069381945,P0039,20231204092804,1,T1,8.6.1
11.0,0.19709590601975996,23.0,662.0,19526.13442958008,P0039,20231204092804,1,T1,8.6.1
12.0,0.13234891657963738,30.0,612.0,9842.517748233951,P0039,20231204092804,1,T1,8.6.1
13.0,0.11798283429048147,26.0,565.0,6913.0388051772425,P0039,20231204092804,1,T1,8.6.1
14.0,0.14189511828005894,41.0,551.0,12588.127962085307,P0039,20231204092804,1,T1,8.6.1
1.0,1.8944432971772442,1383.0,2143.0,29096.87234042553,P0039,20231204092804,1,T2,8.6.1
2.0,2.086169315443322,1469.0,2411.0,53013.2440507666,P0039,20231204092804,1,T2,8.6.1
3.0,2.2303611025183407,1640.0,2513.0,38651.98361495137,P0039,20231204092804,1,T2,8.6.1
4.0,1.957421775124977,1487.0,2269.0,28417.453551912804,P0039,20231204092804,1,T2,8.6.1
5.0,1.6016035755263174,1148.0,1870.0,22906.19736842119,P0039,20231204092804,1,T2,8.6.1
6.0,1.4483532618997081,1004.0,1579.0,18798.471428571505,P0039,20231204092804,1,T2,8.6.1
7.0,1.109717726244245,825.0,1324.0,10386.726255293475,P0039,20231204092804,1,T2,8.6.1
8.0,0.7338109927767688,488.0,881.0,7572.704887218041,P0039,20231204092804,1,T2,8.6.1
9.0,0.29277259660585025,169.0,482.0,4947.943609022552,P0039,20231204092804,1,T2,8.6.1
10.0,0.14027488774731106,56.0,299.0,2819.958751983078,P0039,20231204092804,1,T2,8.6.1
11.0,0.09520576229426858,18.0,236.0,2892.6846994535517,P0039,20231204092804,1,T2,8.6.1
12.0,0.14737850973845654,45.0,337.0,4845.063461538462,P0039,20231204092804,1,T2,8.6.1
13.0,0.15878901774284576,63.0,569.0,11289.897973445142,P0039,20231204092804,1,T2,8.6.1
14.0,0.10369817916034287,30.0,199.0,2859.719406041987,P0039,20231204092804,1,T2,8.6.1
1.0,1.3551688069558276,340.0,2843.0,336222.1873852989,P0039,20231204092804,2,T1,8.6.1
2.0,1.7203674981632715,435.0,3446.0,427818.1747119439,P0039,20231204092804,2,T1,8.6.1
3.0,2.0571798840599067,1073.0,4095.0,420446.213164155,P0039,20231204092804,2,T1,8.6.1
4.0,1.8230309596209244,492.0,4005.0,649422.3700189757,P0039,20231204092804,2,T1,8.6.1
5.0,1.7759302434898778,513.0,3589.0,434647.2241771256,P0039,20231204092804,2,T1,8.6.1
6.0,1.658363593065842,959.0,3272.0,200332.6193044672,P0039,20231204092804,2,T1,8.6.1
7.0,1.2863400738482005,787.0,2680.0,121014.93452736318,P0039,20231204092804,2,T1,8.6.1
8.0,0.8367249369514589,104.0,1742.0,77878.15344095997,P0039,20231204092804,2,T1,8.6.1
9.0,0.5671255419481889,79.0,1172.0,42128.8560734246,P0039,20231204092804,2,T1,8.6.1
10.0,0.3345953923230297,1.0,846.0,19896.92948903697,P0039,20231204092804,2,T1,8.6.1
11.0,0.19753508406446893,33.0,714.0,20649.32185007974,P0039,20231204092804,2,T1,8.6.1
12.0,0.1318414300004518,16.0,547.0,11210.750032907728,P0039,20231204092804,2,T1,8.6.1
13.0,0.1267541207660503,27.0,862.0,12029.205786704926,P0039,20231204092804,2,T1,8.6.1
14.0,0.12904243474250193,17.0,578.0,11802.07343714737,P0039,20231204092804,2,T1,8.6.1
1.0,1.9157472708921113,1203.0,2130.0,25234.875942684856,P0039,20231204092804,2,T2,8.6.1
2.0,2.058220811890996,1437.0,2405.0,51243.46543778815,P0039,20231204092804,2,T2,8.6.1
3.0,2.2252910062832574,1747.0,2537.0,40095.69221230159,P0039,20231204092804,2,T2,8.6.1
4.0,1.95335691419537,1378.0,2385.0,49807.472115384415,P0039,20231204092804,2,T2,8.6.1
5.0,1.6572219607084204,1231.0,2045.0,24258.657894736956,P0039,20231204092804,2,T2,8.6.1
6.0,1.4341980623240356,1094.0,1716.0,16073.744987468634,P0039,20231204092804,2,T2,8.6.1
7.0,1.1052749946607523,832.0,1366.0,15162.671052631524,P0039,20231204092804,2,T2,8.6.1
8.0,0.7359961771336774,483.0,903.0,9682.044723969237,P0039,20231204092804,2,T2,8.6.1
9.0,0.3094288383745244,194.0,404.0,2960.6021303258103,P0039,20231204092804,2,T2,8.6.1
10.0,0.15252309952455362,51.0,268.0,3162.62877624168,P0039,20231204092804,2,T2,8.6.1
11.0,0.09473380961541858,46.0,223.0,1825.6090395480228,P0039,20231204092804,2,T2,8.6.1
12.0,0.11960246975539271,45.0,308.0,3665.222596153846,P0039,20231204092804,2,T2,8.6.1
13.0,0.11961411480956853,44.0,506.0,8423.901583710407,P0039,20231204092804,2,T2,8.6.1
14.0,0.11879046983192275,36.0,396.0,4546.783482142857,P0039,20231204092804,2,T2,8.6.1
1.0,1.5275682151198098,280.0,3113.0,371896.4490201006,P0039,20231206081850,1,T1,8.6.1
2.0,1.808434520143709,484.0,3485.0,334976.83548684773,P0039,20231206081850,1,T1,8.6.1
3.0,2.032535853039011,952.0,4095.0,371470.2332545316,P0039,20231206081850,1,T1,8.6.1
4.0,1.6959228664758312,393.0,3396.0,498675.96105727326,P0039,20231206081850,1,T1,8.6.1
5.0,1.659573048338601,796.0,3314.0,380476.112227806,P0039,20231206081850,1,T1,8.6.1
6.0,1.5523121475847677,860.0,2970.0,252354.80094786716,P0039,20231206081850,1,T1,8.6.1
7.0,1.2880491971912598,508.0,2495.0,101404.17866834144,P0039,20231206081850,1,T1,8.6.1
8.0,0.8341643064142594,35.0,1581.0,87768.93222827389,P0039,20231206081850,1,T1,8.6.1
9.0,0.6110317040130897,45.0,1212.0,40292.47669118415,P0039,20231206081850,1,T1,8.6.1
10.0,0.34673099970947163,39.0,895.0,25312.409501048634,P0039,20231206081850,1,T1,8.6.1
11.0,0.19501497771446188,13.0,701.0,24603.975085465656,P0039,20231206081850,1,T1,8.6.1
12.0,0.16226441647372675,42.0,909.0,25985.28770029339,P0039,20231206081850,1,T1,8.6.1
13.0,0.13117019805828972,42.0,562.0,9242.61781727045,P0039,20231206081850,1,T1,8.6.1
14.0,0.1552275497237111,60.0,728.0,13044.903046716316,P0039,20231206081850,1,T1,8.6.1
1.0,1.8951461084260919,1119.0,1997.0,65152.22141560807,P0039,20231206081850,1,T2,8.6.1
2.0,1.944706297927135,1047.0,2106.0,78902.92592592593,P0039,20231206081850,1,T2,8.6.1
3.0,2.051441885929826,1529.0,2017.0,15934.49122807011,P0039,20231206081850,1,T2,8.6.1
4.0,1.8658390187680378,1142.0,1957.0,30440.50687466928,P0039,20231206081850,1,T2,8.6.1
5.0,1.791786430283759,1237.0,1863.0,19047.564582115618,P0039,20231206081850,1,T2,8.6.1
6.0,1.4867340356486392,1077.0,1604.0,18714.83685880484,P0039,20231206081850,1,T2,8.6.1
7.0,1.1531456718963,834.0,1233.0,9828.621274108646,P0039,20231206081850,1,T2,8.6.1
8.0,0.7393661786007137,352.0,796.0,5126.473381730156,P0039,20231206081850,1,T2,8.6.1
9.0,0.3545117998018886,140.0,506.0,6719.832123411983,P0039,20231206081850,1,T2,8.6.1
10.0,0.11637388582730399,28.0,260.0,3103.006033182505,P0039,20231206081850,1,T2,8.6.1
11.0,0.09692872767985114,37.0,214.0,1072.468045112782,P0039,20231206081850,1,T2,8.6.1
12.0,0.17234898963177234,50.0,389.0,5953.027868852458,P0039,20231206081850,1,T2,8.6.1
13.0,0.17225171621094593,59.0,278.0,2745.483878968254,P0039,20231206081850,1,T2,8.6.1
14.0,0.1594192533677357,50.0,339.0,4994.428312159711,P0039,20231206081850,1,T2,8.6.1
1.0,1.5026965777145436,312.0,3146.0,443092.5029555191,P0039,20231206081850,2,T1,8.6.1
2.0,1.8064663614189722,450.0,3632.0,368049.7276316464,P0039,20231206081850,2,T1,8.6.1
3.0,2.0320273214432203,1198.0,4095.0,390565.154002026,P0039,20231206081850,2,T1,8.6.1
4.0,1.698525772414915,396.0,3587.0,541493.6014202948,P0039,20231206081850,2,T1,8.6.1
5.0,1.6679857755148657,686.0,3617.0,430758.6427535475,P0039,20231206081850,2,T1,8.6.1
6.0,1.5638714402736424,706.0,3206.0,280313.83233082696,P0039,20231206081850,2,T1,8.6.1
7.0,1.2585705210104505,553.0,2614.0,121138.56721105528,P0039,20231206081850,2,T1,8.6.1
8.0,0.8335744940970149,71.0,1715.0,86464.60942132946,P0039,20231206081850,2,T1,8.6.1
9.0,0.6192805064874836,144.0,1347.0,38133.48544493941,P0039,20231206081850,2,T1,8.6.1
10.0,0.35115908133233514,33.0,1003.0,25034.091840796023,P0039,20231206081850,2,T1,8.6.1
11.0,0.1965714564936413,18.0,714.0,20400.432093649648,P0039,20231206081850,2,T1,8.6.1
12.0,0.16395094541391975,3.0,1072.0,33605.83767772512,P0039,20231206081850,2,T1,8.6.1
13.0,0.14306532227859914,49.0,636.0,14033.700615174304,P0039,20231206081850,2,T1,8.6.1
14.0,0.16225442410639904,67.0,730.0,15005.617560151964,P0039,20231206081850,2,T1,8.6.1
1.0,1.8857814679236466,1128.0,2120.0,69965.9346642468,P0039,20231206081850,2,T2,8.6.1
2.0,1.951398101223058,1173.0,2190.0,77552.7030075187,P0039,20231206081850,2,T2,8.6.1
3.0,2.0674134185050677,1536.0,2231.0,21002.064610389687,P0039,20231206081850,2,T2,8.6.1
4.0,1.8950444489561877,1317.0,2010.0,27037.12850343741,P0039,20231206081850,2,T2,8.6.1
5.0,1.749766855457609,1216.0,1991.0,34594.35480225996,P0039,20231206081850,2,T2,8.6.1
6.0,1.493893764364212,1103.0,1675.0,28668.489687995832,P0039,20231206081850,2,T2,8.6.1
7.0,1.155369810967423,858.0,1300.0,8809.299824664047,P0039,20231206081850,2,T2,8.6.1
8.0,0.772556613634336,438.0,954.0,12128.791883116894,P0039,20231206081850,2,T2,8.6.1
9.0,0.3452661485655732,173.0,545.0,4731.01149425288,P0039,20231206081850,2,T2,8.6.1
10.0,0.12305287362981789,50.0,224.0,2898.828054298642,P0039,20231206081850,2,T2,8.6.1
11.0,0.1297818191765559,37.0,264.0,2264.290584415585,P0039,20231206081850,2,T2,8.6.1
12.0,0.1451300248129683,52.0,237.0,2613.979781420765,P0039,20231206081850,2,T2,8.6.1
13.0,0.1365098402143982,60.0,290.0,2913.801339285714,P0039,20231206081850,2,T2,8.6.1
14.0,0.1490348125691469,34.0,305.0,3277.4715668481545,P0039,20231206081850,2,T2,8.6.1
1.0,1.5329701565556482,385.0,2999.0,331162.726491306,P0039,20231207081337,1,T1,8.6.1
2.0,1.8201308423987266,524.0,3515.0,296076.3900607984,P0039,20231207081337,1,T1,8.6.1
3.0,2.0468207067532336,1134.0,4095.0,375072.6454228427,P0039,20231207081337,1,T1,8.6.1
4.0,1.7160121796556784,509.0,3401.0,517732.4896642879,P0039,20231207081337,1,T1,8.6.1
5.0,1.679770358610387,611.0,3490.0,431386.6998507464,P0039,20231207081337,1,T1,8.6.1
6.0,1.572220763189921,746.0,3194.0,281672.1444748235,P0039,20231207081337,1,T1,8.6.1
7.0,1.2590824024238705,583.0,2400.0,93941.19545334391,P0039,20231207081337,1,T1,8.6.1
8.0,0.809358312998159,9.0,1578.0,87549.40345725781,P0039,20231207081337,1,T1,8.6.1
9.0,0.6111050753272314,164.0,1178.0,38817.22340152802,P0039,20231207081337,1,T1,8.6.1
10.0,0.34748553717353436,22.0,835.0,23983.862666863708,P0039,20231207081337,1,T1,8.6.1
11.0,0.19269658142830853,15.0,748.0,21859.5685022817,P0039,20231207081337,1,T1,8.6.1
12.0,0.1430735327958581,9.0,803.0,24776.38993455202,P0039,20231207081337,1,T1,8.6.1
13.0,0.1331739461200707,48.0,630.0,10648.081194331096,P0039,20231207081337,1,T1,8.6.1
14.0,0.1360996045693709,39.0,627.0,9989.494630806366,P0039,20231207081337,1,T1,8.6.1
1.0,1.9069760071616357,1020.0,2151.0,75953.75420875406,P0039,20231207081337,1,T2,8.6.1
2.0,2.0241770468777722,1217.0,2242.0,71145.29740259756,P0039,20231207081337,1,T2,8.6.1
3.0,2.1493807957097135,1710.0,2302.0,15971.852389594442,P0039,20231207081337,1,T2,8.6.1
4.0,1.9185251523685216,1279.0,2155.0,25911.1387608806,P0039,20231207081337,1,T2,8.6.1
5.0,1.7047397883675832,1206.0,1899.0,29402.00437158445,P0039,20231207081337,1,T2,8.6.1
6.0,1.4686706080948355,1064.0,1626.0,19826.98015873016,P0039,20231207081337,1,T2,8.6.1
7.0,1.1505248812667885,894.0,1247.0,7402.921052631579,P0039,20231207081337,1,T2,8.6.1
8.0,0.7869554262029352,590.0,949.0,7428.330188679245,P0039,20231207081337,1,T2,8.6.1
9.0,0.31260957080329543,149.0,482.0,4041.5663354763246,P0039,20231207081337,1,T2,8.6.1
10.0,0.11588154586853926,39.0,217.0,1426.1760935143284,P0039,20231207081337,1,T2,8.6.1
11.0,0.08418193092440504,33.0,143.0,706.8610389610393,P0039,20231207081337,1,T2,8.6.1
12.0,0.10860792329476636,26.0,217.0,2436.879781420765,P0039,20231207081337,1,T2,8.6.1
13.0,0.13658660498916828,37.0,309.0,4074.038914490527,P0039,20231207081337,1,T2,8.6.1
14.0,0.13218271807004298,35.0,245.0,2699.4400935125664,P0039,20231207081337,1,T2,8.6.1
1.0,1.5239944750185228,348.0,3025.0,357831.66990049777,P0039,20231207081337,2,T1,8.6.1
2.0,1.8274797656631006,342.0,3618.0,321896.065118187,P0039,20231207081337,2,T1,8.6.1
3.0,2.0448370556159783,1071.0,4095.0,368138.5891601279,P0039,20231207081337,2,T1,8.6.1
4.0,1.7029763333739067,364.0,3357.0,528620.7872634975,P0039,20231207081337,2,T1,8.6.1
5.0,1.6878884851112372,652.0,3531.0,431597.2246321083,P0039,20231207081337,2,T1,8.6.1
6.0,1.58015391299335,767.0,3074.0,284522.7331979235,P0039,20231207081337,2,T1,8.6.1
7.0,1.250201050398238,542.0,2417.0,101366.9693124137,P0039,20231207081337,2,T1,8.6.1
8.0,0.8066663223997632,9.0,1601.0,91054.73185078916,P0039,20231207081337,2,T1,8.6.1
9.0,0.607913357744959,195.0,1199.0,37408.56557965445,P0039,20231207081337,2,T1,8.6.1
10.0,0.3464821475991282,23.0,828.0,20016.76751243781,P0039,20231207081337,2,T1,8.6.1
11.0,0.18709218686931625,12.0,755.0,20648.706865610424,P0039,20231207081337,2,T1,8.6.1
12.0,0.15249951295209208,24.0,932.0,29206.818963930808,P0039,20231207081337,2,T1,8.6.1
13.0,0.1387227362079802,50.0,530.0,10058.9464680659,P0039,20231207081337,2,T1,8.6.1
14.0,0.14309265805242627,32.0,667.0,11266.013663272555,P0039,20231207081337,2,T1,8.6.1
1.0,1.9118524148969998,1132.0,2055.0,64349.22994987453,P0039,20231207081337,2,T2,8.6.1
2.0,2.0252695158504217,1176.0,2227.0,72525.19423558882,P0039,20231207081337,2,T2,8.6.1
3.0,2.1533689334430655,1703.0,2229.0,13015.580157289902,P0039,20231207081337,2,T2,8.6.1
4.0,1.9182140482570587,1321.0,2129.0,27360.78392217092,P0039,20231207081337,2,T2,8.6.1
5.0,1.6984029970926926,1205.0,1874.0,29594.29398907125,P0039,20231207081337,2,T2,8.6.1
6.0,1.5034707822545146,964.0,1604.0,16185.152529761905,P0039,20231207081337,2,T2,8.6.1
7.0,1.1475766464094417,891.0,1253.0,5900.737144585633,P0039,20231207081337,2,T2,8.6.1
8.0,0.7753343711925571,486.0,984.0,10787.537386443044,P0039,20231207081337,2,T2,8.6.1
9.0,0.3051762578587772,147.0,419.0,4555.587960257163,P0039,20231207081337,2,T2,8.6.1
10.0,0.10814702115696616,36.0,194.0,2069.621190130624,P0039,20231207081337,2,T2,8.6.1
11.0,0.0838401949937861,31.0,151.0,1048.54935064935,P0039,20231207081337,2,T2,8.6.1
